Price,Adj Close,Close,High,Low,Open,Volume
Ticker,PEP,PEP,PEP,PEP,PEP,PEP
Date,,,,,,
2021-06-24,125.64657592773438,145.6699981689453,145.94000244140625,144.61000061035156,144.86000061035156,3818900
2021-06-25,126.28483581542969,146.41000366210938,146.7899932861328,145.24000549316406,145.75999450683594,6387600
2021-06-28,126.8282470703125,147.0399932861328,147.58999633789062,146.6199951171875,146.75999450683594,4282800
2021-06-29,126.74197387695312,146.94000244140625,147.6999969482422,146.39999389648438,147.4499969482422,3197700
2021-06-30,127.80291748046875,148.1699981689453,148.30999755859375,147.1999969482422,147.42999267578125,4943700
2021-07-01,127.82880401611328,148.1999969482422,149.0800018310547,147.94000244140625,148.0800018310547,3997600
2021-07-02,128.44122314453125,148.91000366210938,149.77999877929688,148.55999755859375,148.89999389648438,3835500
2021-07-06,128.63095092773438,149.1300048828125,149.4199981689453,147.77000427246094,149.07000732421875,4313800
2021-07-07,129.2002410888672,149.7899932861328,150.6999969482422,149.0,149.2899932861328,4225000
2021-07-08,129.26060485839844,149.86000061035156,150.6699981689453,149.19000244140625,149.4199981689453,4216000
2021-07-09,128.93287658691406,149.47999572753906,150.30999755859375,149.1699981689453,149.41000366210938,4088600
2021-07-12,128.95870971679688,149.50999450683594,149.7899932861328,148.77999877929688,149.49000549316406,4873700
2021-07-13,131.93450927734375,152.9600067138672,153.91000366210938,150.75,151.14999389648438,8750800
2021-07-14,133.2973175048828,154.5399932861328,155.13999938964844,152.8000030517578,152.88999938964844,6390300
2021-07-15,133.90969848632812,155.25,155.36000061035156,153.25999450683594,154.07000732421875,4920600
2021-07-16,134.40138244628906,155.82000732421875,156.83999633789062,155.11000061035156,155.67999267578125,5852500
2021-07-19,134.3841094970703,155.8000030517578,157.5399932861328,154.75999450683594,155.99000549316406,5750200
2021-07-20,134.40138244628906,155.82000732421875,157.3300018310547,155.55999755859375,156.1999969482422,5213500
2021-07-21,133.901123046875,155.24000549316406,156.1199951171875,154.57000732421875,155.3000030517578,4905900
2021-07-22,133.85794067382812,155.19000244140625,155.75999450683594,153.97000122070312,155.19000244140625,3333500
2021-07-23,135.57440185546875,157.17999267578125,157.7899932861328,155.24000549316406,155.55999755859375,3588400
2021-07-26,135.47958374023438,157.07000732421875,157.47000122070312,156.02999877929688,156.7899932861328,2999800
2021-07-27,136.22996520996094,157.94000244140625,158.66000366210938,157.02999877929688,157.30999755859375,4043900
2021-07-28,134.97927856445312,156.49000549316406,157.9600067138672,155.91000366210938,157.60000610351562,3556800
2021-07-29,135.2552947998047,156.80999755859375,157.42999267578125,156.1999969482422,157.22999572753906,3055600
2021-07-30,135.37606811523438,156.9499969482422,157.60000610351562,156.6199951171875,157.3699951171875,3757300
2021-08-02,134.83267211914062,156.32000732421875,157.11000061035156,155.50999450683594,157.0,3425900
2021-08-03,135.1345672607422,156.6699981689453,157.14999389648438,156.30999755859375,157.0,3359900
2021-08-04,132.87464904785156,154.0500030517578,156.66000366210938,153.8699951171875,156.19000244140625,4846300
2021-08-05,133.0989227294922,154.30999755859375,155.19000244140625,153.8699951171875,154.97999572753906,3733500
2021-08-06,133.11619567871094,154.3300018310547,154.75999450683594,153.63999938964844,153.77000427246094,3430900
2021-08-09,133.1334228515625,154.35000610351562,154.7899932861328,153.7100067138672,154.63999938964844,2636600
2021-08-10,133.20245361328125,154.42999267578125,155.30999755859375,153.80999755859375,154.30999755859375,2670200
2021-08-11,133.72860717773438,155.0399932861328,156.02000427246094,154.47000122070312,154.7100067138672,3058000
2021-08-12,133.7544708251953,155.07000732421875,155.3000030517578,154.60000610351562,155.22999572753906,1958700
2021-08-13,135.0051727294922,156.52000427246094,156.6699981689453,154.89999389648438,155.10000610351562,2113800
2021-08-16,136.32485961914062,158.0500030517578,158.1199951171875,156.72999572753906,156.92999267578125,3224000
2021-08-17,136.19546508789062,157.89999389648438,158.4499969482422,157.24000549316406,157.91000366210938,3736300
2021-08-18,134.79815673828125,156.27999877929688,158.1999969482422,156.1999969482422,157.67999267578125,3419200
2021-08-19,137.06663513183594,158.91000366210938,159.4199981689453,155.77999877929688,155.82000732421875,4745600
2021-08-20,136.58358764648438,158.35000610351562,159.6300048828125,158.25,158.92999267578125,3484100
2021-08-23,136.15235900878906,157.85000610351562,158.52000427246094,157.32000732421875,157.8300018310547,3102100
2021-08-24,134.4617462158203,155.88999938964844,157.75,155.67999267578125,157.75,3760800
2021-08-25,133.8666229248047,155.1999969482422,155.6699981689453,154.16000366210938,155.36000061035156,3346700
2021-08-26,133.375,154.6300048828125,155.6699981689453,154.08999633789062,155.50999450683594,3220700
2021-08-27,133.64239501953125,154.94000244140625,155.41000366210938,154.2100067138672,154.83999633789062,4166500
2021-08-30,134.55657958984375,156.0,156.1699981689453,155.00999450683594,155.17999267578125,2540300
2021-08-31,134.89300537109375,156.38999938964844,156.47000122070312,155.33999633789062,156.08999633789062,5291200
2021-09-01,136.2041015625,157.91000366210938,158.19000244140625,156.50999450683594,156.83999633789062,4231400
2021-09-02,136.303955078125,156.9499969482422,157.2899932861328,155.8699951171875,156.7899932861328,2862500
2021-09-03,136.42555236816406,157.08999633789062,157.4199981689453,155.89999389648438,156.1999969482422,2035100
2021-09-07,134.2023162841797,154.52999877929688,156.75999450683594,153.67999267578125,156.47999572753906,4609900
2021-09-08,136.10423278808594,156.72000122070312,156.75,154.3000030517578,154.66000366210938,3199100
2021-09-09,135.2444610595703,155.72999572753906,156.97000122070312,155.39999389648438,156.8800048828125,3560400
2021-09-10,135.00997924804688,155.4600067138672,156.25,155.00999450683594,155.97999572753906,3851500
2021-09-13,135.27049255371094,155.75999450683594,157.39999389648438,155.38999938964844,155.94000244140625,3367200
2021-09-14,134.7407684326172,155.14999389648438,156.6699981689453,154.82000732421875,156.3800048828125,2808600
2021-09-15,135.49630737304688,156.02000427246094,156.3800048828125,154.77999877929688,155.22000122070312,3702400
2021-09-16,135.0968017578125,155.55999755859375,156.1199951171875,153.80999755859375,155.38999938964844,4589900
2021-09-17,133.85491943359375,154.1300048828125,155.5,153.8300018310547,155.22999572753906,8127400
2021-09-20,133.40333557128906,153.61000061035156,154.9499969482422,152.4199981689453,153.89999389648438,5484600
2021-09-21,133.34254455566406,153.5399932861328,156.1199951171875,152.97000122070312,154.61000061035156,4479800
2021-09-22,133.7506866455078,154.00999450683594,155.08999633789062,153.4499969482422,154.6199951171875,3001000
2021-09-23,133.85491943359375,154.1300048828125,154.92999267578125,153.5399932861328,153.69000244140625,2712500
2021-09-24,133.91571044921875,154.1999969482422,154.6199951171875,153.5500030517578,153.75,2366100
2021-09-27,132.6304168701172,152.72000122070312,154.14999389648438,152.38999938964844,153.8000030517578,4482000
2021-09-28,131.18006896972656,151.0500030517578,152.5,150.10000610351562,152.3699951171875,5910900
2021-09-29,132.26564025878906,152.3000030517578,153.1699981689453,150.69000244140625,151.33999633789062,3326500
2021-09-30,130.62423706054688,150.41000366210938,153.42999267578125,150.3699951171875,153.22000122070312,4949200
2021-10-01,131.09326171875,150.9499969482422,151.61000061035156,149.52000427246094,151.35000610351562,4274300
2021-10-04,130.44190979003906,150.1999969482422,153.0,149.47999572753906,150.8800048828125,5404900
2021-10-05,131.21481323242188,151.08999633789062,152.38999938964844,150.07000732421875,151.36000061035156,6103100
2021-10-06,134.57574462890625,154.9600067138672,155.16000366210938,149.9600067138672,150.83999633789062,5499200
